Sales Order Number,Sales Order Date,Customer ID,product_id,system_sku,main_category,sub_category,brand_name,product_name,Visitors,Quantity,Transactions,Sales,Profit,Shipment Order Date,Ship Mode,City,Country,Location
1111,5/27/2018,534,56366,544-22420680501,Beauty,Skincare,Elizabeth Arden,Elizabeth Arden Ceramide Capsules Daily Youth Restoring Serum - ADVANCED 30caps,1,4,335.52,335.52,117.432,6/4/2018 18:00,Standard Class,New York City,United States,New York
1112,6/28/2018,534,52268,544-11722742905,Beauty,Men,4711,4711 After Shave Lotion 100ml/3.4oz,1,2,959.98,959.984,311.9948,6/4/2018 18:00,Standard Class,Urbandale,United States,Iowa
1113,8/9/2018,685,60058,544-21571000044,Beauty,Personal Care,Rene Furterer,"Rene Furterer Karinga Ultimate Nourishing Oil (Frizzy, Curly or Straightened Hair) 100ml/3.38oz",1,2,16.56,16.56,7.7832,6/4/2018 19:44,Standard Class,Urbandale,United States,Iowa
1114,1/8/2018,685,55411,544-1258880106,Beauty,Fragrance,Christian Dior,Christian Dior Dune Eau De Toilette Spray 50ml/1.7oz,1,6,38.88,38.88,18.6624,6/4/2018 19:44,Second Class,Columbus,United States,Ohio
1115,12/30/2017,685,62004,544-16353270403,Beauty,Personal Care,Vivienne Westwood,Vivienne Westwood Cheeky Alice Body Lotion 150ml/5.1oz,1,4,13.12,13.12,5.6416,6/5/2018 20:12,Second Class,Columbus,United States,Ohio
1116,3/9/2018,700,29368,544-16743654706,Beauty,N\A,Chloé,Chloe See By Chloe Eau Fraiche Eau De Toilette Spray 50ml/1.7oz,1,2,307.98,307.98,89.3142,6/5/2018 21:52,Second Class,Columbus,United States,Ohio
1117,5/21/2018,700,29151,544-21329493701,Beauty,Skincare,bareMinerals,BareMinerals Eternalixir Skin-Volumizing Oil Serum 30ml/1oz,1,6,44.1,44.1,20.727,6/5/2018 21:52,Second Class,Columbus,United States,Ohio
1118,2/10/2018,711,24636,544-07159121601,Beauty,Skincare,Dermalogica,Dermalogica MediBac Clearing Overnight Clearing Gel 50ml/1.7oz,1,3,266.35,266.352,13.3176,6/8/2018 15:06,Standard Class,Seattle,United States,Washington
1119,5/14/2019,260,58306,544-11488899544,Beauty,Personal Care,Philip B,Philip B Rejuvenating Oil (For Dry To Damaged Hair & Scalp) 60ml/2oz,1,5,13.9,13.9,3.753,#############,Standard Class,Bristol,United States,Tennessee
1120,12/26/2017,660,58498,544-22114890944,Beauty,Personal Care,Nioxin,"Nioxin Diameter System 5 Scalp & Hair Treatment (Chemically Treated Hair, Light Thinning, Color Safe) 100ml/3.38oz",1,5,14.76,14.76,4.9815,6/11/2018 6:41,First Class,Wilmington,United States,Delaware
1121,2/5/2019,660,36717,544-15548980501,Beauty,Skincare,Elizabeth Arden,Elizabeth Arden Visible Whitening Smooth and Brighten Emulsion 100ml/3.4oz,1,4,37.52,37.52,18.0096,6/11/2018 6:41,First Class,Wilmington,United States,Delaware
1122,1/1/2018,660,37333,544-21304899901,Beauty,Skincare,Fresh,Fresh Umbrian Clay Purifying Mask - For Normal to Oily Skin 100ml/3.3oz,1,3,207.14,207.144,48.3336,6/11/2018 6:41,First Class,Wilmington,United States,Delaware
1123,10/28/2018,724,39849,544-13513728301,Beauty,Skincare,Natura Bisse,Natura Bisse Diamond Drops 25ml/0.8oz,1,5,118.65,118.65,19.775,#############,First Class,Wilmington,United States,Delaware
1124,1/29/2019,733,30006,544-20064723106,Beauty,Fragrance,Byredo,Byredo Mojave Ghost Eau De Parfum Spray 100ml/3.3oz,1,3,33.28,33.282,-27.735,#############,First Class,Wilmington,United States,Delaware
1125,10/21/2018,752,49936,544-16350881101,Beauty,Skincare,SK-II,SK II LXP Ultimate Perfecting Eye Cream 15g/0.5oz,1,2,40.48,40.48,14.5728,6/15/2018 1:37,Second Class,Houston,United States,Texas
1126,5/5/2019,752,33169,544-16435759005,Beauty,Men,Laura Biagiotti,Laura Biagiotti Mistero Di Roma Uomo Eau De Toilette Spray 81190199 40ml/1.3oz,1,3,102.72,102.72,37.236,6/15/2018 1:38,Standard Class,Bloomington,United States,Illinois
1127,1/29/2019,471,39793,544-16601623903,Beauty,Personal Care,Mustela,Mustela Gentle Soap With Cold Cream 150g/5.29oz,1,3,18.9,18.9,8.694,#############,Standard Class,Phoenix,United States,Arizona
1128,6/11/2018,764,58202,544-22269178406,Beauty,Fragrance,Marc Jacobs,Marc Jacobs Decadence Eau So Decadent Eau De Toilette Spray 100ml/3.4oz,1,3,34.77,34.77,11.4741,#############,Standard Class,Phoenix,United States,Arizona
1129,11/16/2018,740,37359,544-17238799901,Beauty,Skincare,Fresh,Fresh Sugar Lip Treatment SPF 15 - Petal 4.3g/0.15oz,1,5,"1,799.97",1799.97,239.996,#############,Second Class,Los Angeles,United States,California
1130,7/25/2018,740,37262,544-16935335901,Beauty,Skincare,Exuviance,Exuviance Glycolic Expert Moisturizer - For Normal/ Combination Skin 50ml/1.7oz,1,2,10.69,10.688,3.7408,#############,Second Class,Los Angeles,United States,California
1131,10/6/2018,740,37219,544-15016019501,Beauty,Skincare,Eve Lom,Eve Lom Moisture Mask 100ml/3.3oz,1,2,221.98,221.98,62.1544,#############,First Class,Columbus,United States,Ohio
1132,6/12/2018,740,58284,544-10282099444,Beauty,Personal Care,Moroccanoil,Moroccanoil Restorative Hair Mask (For Weakened and Damaged Hair) 250ml/8.45oz,1,2,341.96,341.96,54.7136,#############,First Class,Columbus,United States,Ohio
1133,2/26/2019,387,59501,544-20728200644,Beauty,Men,Wella,Wella EIMI Pearl Styler Styling Gel (Hold Level 3) 100ml/3.38oz,1,5,"1,294.75",1294.75,336.635,#############,First Class,Columbus,United States,Ohio
1134,4/10/2018,740,33501,544-21437781714,Beauty,Men,Yves Saint Laurent,Yves Saint Laurent La Nuit De L'Homme Coffret: Eau De Toilette Spray 100ml/3.3oz + Eau De Toilette Spray 10ml/0.3oz + After Shave Balm 50ml/1.6oz 3pcs,1,5,22.55,22.55,8.7945,#############,Standard Class,Roseville,United States,California
1135,4/22/2019,740,31773,544-18647820706,Beauty,Fragrance,Kenneth Cole,Kenneth Cole White Eau De Parfum Spray 100ml/3.4oz,1,5,583.8,583.8,72.975,#############,Standard Class,Roseville,United States,California
1136,10/22/2018,740,58856,544-21168564344,Beauty,Personal Care,Redken,Redken Extreme Conditioner - For Distressed Hair (New Packaging) 1000ml/33.8oz,1,4,211.17,211.168,15.8376,#############,Standard Class,Roseville,United States,California
1137,4/13/2019,740,38227,544-21278199944,Beauty,Men,Jack Black,"Jack Black Clay Pomade (Matte Finish, Strong Hold) 77g/2.75oz",1,2,12.96,12.96,6.2208,#############,Standard Class,Roseville,United States,California
1138,7/6/2018,740,35083,544-20527476721,Beauty,Men,Biotherm,Biotherm Homme Aquapower Fresh Water-Gel 100ml/3.38oz,1,2,45.98,45.98,12.8744,#############,Standard Class,Roseville,United States,California
1139,1/11/2018,769,25364,544-22007281101,Beauty,Skincare,SK-II,SK II R.N.A. Power Airy Milky Lotion 80g/2.7oz,1,2,14.62,14.62,6.8714,#############,Standard Class,Roseville,United States,California
1140,8/12/2018,561,31674,544-20420666606,Beauty,Fragrance,Parfums Love Love,Parfums Love Love Love Music Eau De Toilette Spray 100ml/3.4oz,1,9,46.62,46.62,21.4452,6/16/2018 0:31,Standard Class,Roseville,United States,California
1141,10/5/2018,561,29632,544-17899785901,Beauty,Skincare,Decleor,Decleor Aroma Neroli Essential Hydrating Night Balm (Salon Size) 100ml/3.3oz,1,7,537.54,537.544,47.0351,6/16/2018 0:31,Second Class,Philadelphia,United States,Pennsylvania
1142,4/20/2019,756,29122,544-20778338901,Beauty,Skincare,Algenist,Algenist Catalyst Alguronic Acid Power Treatment 3x10ml/0.3oz,1,4,271.97,271.968,54.3936,6/16/2018 2:19,Standard Class,San Francisco,United States,California
1143,12/2/2017,756,31139,544-13705425206,Beauty,Fragrance,Vera Wang,Vera Wang Princess Night Eau De Toilette Spray 100ml/3.4oz,1,3,698.35,698.352,52.3764,6/16/2018 2:19,Standard Class,San Francisco,United States,California
1144,2/19/2018,756,32038,544-20561585901,Beauty,Skincare,Decleor,Decleor Harmonie Calm Comforting Milky Gel-Cream Mask 40ml/1.35oz,1,2,77.73,77.728,-3.8864,6/16/2018 2:19,Standard Class,San Francisco,United States,California
1145,7/16/2018,765,28584,544-21721483714,Beauty,Skincare,Lancaster,Lancaster Suractif Comfort Lift Rich Set: Rich Day Cream 50ml+ Serum Youth Renewal 10ml+ Lifting Eye Cream 3ml+ Express Cleanser 100ml 4pcs,1,2,4.61,4.608,1.6704,6/16/2018 3:06,Standard Class,Independence,United States,Missouri
1146,10/30/2018,765,31143,544-16336325206,Beauty,Fragrance,Vera Wang,Vera Wang Lovestruck Eau De Parfum Spray 30ml/1oz,1,5,195.96,195.96,19.596,6/16/2018 3:06,Standard Class,Pasadena,United States,California
1147,2/14/2019,765,29630,544-3254182501,Beauty,Skincare,Darphin,Darphin Hydraskin Rich 50ml/1.7oz,1,3,15.55,15.552,5.4432,6/16/2018 3:06,Standard Class,Newark,United States,Ohio
1148,1/26/2019,773,32748,544-13939199905,Beauty,Men,Floris,Floris Elite Eau De Toilette Spray 100ml/3.4oz,1,4,20.42,20.416,6.6352,6/16/2018 4:01,Standard Class,Franklin,United States,Wisconsin
1149,12/6/2018,773,39310,544-19158230701,Beauty,Skincare,L'Occitane,L'Occitane Shea Butter Ultra Rich Lip Balm 12ml/0.4oz,1,3,"1,128.39",1128.39,259.5297,6/16/2018 4:01,Standard Class,Franklin,United States,Wisconsin
1150,4/20/2018,775,32522,544-21941868405,Beauty,Men,Caron,Caron L'Anarchiste Eau De Toilette Spray 125ml/4.2oz,1,3,29.3,29.304,2.5641,6/16/2018 4:45,Standard Class,Franklin,United States,Wisconsin
1151,6/25/2018,775,27467,544-10901921601,Beauty,Skincare,Dermalogica,Dermalogica UltraCalming Mist 177ml/6oz,1,2,55.33,55.328,6.2244,6/16/2018 4:45,Standard Class,Franklin,United States,Wisconsin
1152,5/18/2019,775,33400,544-12954883105,Beauty,Men,Sisley,Sisley Eau D'Ikar Eau De Toilette Spray 50ml/1.7oz,1,6,"1,228.00",1227.9984,-36.1176,6/16/2018 4:45,First Class,Scottsdale,United States,Arizona
1153,2/14/2019,777,48972,544-20673681444,Beauty,Personal Care,Shiseido,Shiseido The Hair Care Fuente Forte Clarifying Shampoo (Dandruff Care) 250ml/8.5oz,1,2,10.9,10.896,3.8136,#############,First Class,Scottsdale,United States,Arizona
1154,4/9/2018,777,58579,544-22412990944,Beauty,Personal Care,Nioxin,"Nioxin Density System 3 Scalp Therapy Conditioner (Colored Hair, Light Thinning, Color Safe) 300ml/10.1oz",1,2,3.54,3.536,0.3094,#############,First Class,San Jose,United States,California
1155,3/19/2019,777,60109,544-12228605301,Beauty,Personal Care,Supersmile,Supersmile Professional Whitening Toothpaste - Mandarin Mint 119g/4.2oz,1,5,528.43,528.43,0,#############,First Class,San Jose,United States,California
1156,6/3/2018,777,60021,544-19694949044,Beauty,Personal Care,Renokin,"Renokin Hair Revitalizing Conditioner (For Lush, Fuller and Lustrous Hair) 110ml/3.7oz",1,8,41.47,41.472,14.5152,#############,First Class,San Jose,United States,California
1157,6/8/2018,777,60884,544-21474199244,Beauty,Personal Care,Clé de Peau,Matrix Oil Wonders Egyptian Hibiscus Color Caring Oil 125ml/4.2oz,1,3,287.98,287.976,7.1994,#############,Standard Class,Seattle,United States,Washington
1158,8/8/2018,740,58565,544-22406281801,Beauty,Skincare,Payot,Payot Uni Skin Perles Des Reves Perfector Dark Spot Corrector Night Care 38g/1.34oz,1,4,83.14,83.136,5.196,#############,Second Class,Seattle,United States,Washington
1159,12/11/2018,740,49432,544-15632480602,Beauty,Makeup,Estee Lauder,Estee Lauder Bronze Goddess Powder Bronzer - # 01 Light 21g/0.74oz,1,4,942.78,942.784,94.2784,#############,Standard Class,Edmond,United States,Oklahoma
1160,10/14/2018,740,49581,544-21779580602,Beauty,Makeup,Estee Lauder,Estee Lauder Double Wear Cushion BB All Day Wear Liquid Compact SPF 50 - # 1N2 Ecru 12g/0.42oz,1,3,74.35,74.352,23.235,#############,Standard Class,Edmond,United States,Oklahoma
1161,5/5/2019,740,59092,544-22191265605,Beauty,Men,Valentino,Valentino Valentino Uomo Acqua Eau De Toilette Spray 75ml/2.5oz,1,6,26.88,26.88,6.72,#############,First Class,Los Angeles,United States,California
1162,11/24/2018,740,59406,544-11498181705,Beauty,Men,Yves Saint Laurent,Yves Saint Laurent La Nuit De L'Homme Le Parfum Spray 100ml/3.3oz,1,3,24.59,24.588,-67.617,#############,Second Class,Philadelphia,United States,Pennsylvania
1163,1/16/2018,740,49476,544-18287880601,Beauty,Skincare,Estee Lauder,Estee Lauder Crescent White Full Cycle Brightening Spot Correcting Essence 30ml/1oz,1,5,7.98,7.98,-13.167,#############,Standard Class,Carlsbad,United States,New Mexico
1164,2/7/2018,740,38927,544-17606180901,Beauty,Skincare,Lancome,Lancome Genifique Advanced Youth Activating Eye Cream 15ml/0.5oz,1,4,288,288,57.6,#############,Standard Class,Seattle,United States,Washington
1165,11/15/2018,740,53391,544-22483420114,Beauty,Fragrance,Annick Goutal,Annick Goutal Vent De Folie&Petite Cherie Coffret: ToiletteSpray 100ml+Body Cream 100ml 2pcs,1,3,146.95,146.952,9.1845,#############,Standard Class,San Antonio,United States,Texas
1166,2/3/2018,61,35172,544-20416229414,Beauty,Makeup,Bourjois,Bourjois Colorboost Glossy Finish Lipstick Set 6pcs,1,2,1.7,1.696,-2.544,#############,Standard Class,San Antonio,United States,Texas
1167,10/12/2018,783,35297,544-21405368514,Beauty,Makeup,Cameleon,"Cameleon MakeUp Kit Deluxe G2127 (20x Eyeshadow, 3x Blusher, 2x Pressed Powder, 6x Lipgloss, 2x Applicator) -",1,2,5.34,5.344,0.7348,6/17/2018 0:15,Standard Class,San Antonio,United States,Texas
1168,7/9/2018,792,49011,544-22568881401,Beauty,Skincare,Shiseido,Shiseido Anessa Perfect UV Sunscreen Skincare Milk SPF50+ PA++++ 90ml/3oz,1,2,27.96,27.96,7.2696,#############,Standard Class,San Antonio,United States,Texas
1169,2/5/2018,796,59214,544-2952082101,Beauty,Skincare,Valmont,Valmont Soothing Cream 50ml/1.7oz,1,3,5.4,5.4,2.592,6/18/2018 0:04,Standard Class,San Antonio,United States,Texas
1170,3/22/2019,796,33965,544-15675310644,Beauty,Personal Care,Carol's Daughter,Carol's Daughter Monoi Oil Repairing Sacred Strengthening Serum 50ml/1.7oz,1,1,"1,270.99",1270.99,635.495,6/18/2018 0:04,Standard Class,San Antonio,United States,Texas
1171,8/5/2018,796,39171,544-21798485701,Beauty,Skincare,Lierac,Lierac Premium Elixir Absolute Anti-Aging Sumptuous Oil 30ml/1oz,1,8,125.36,125.36,58.9192,6/18/2018 0:04,Standard Class,San Antonio,United States,Texas
1172,3/10/2019,796,53631,544-21359274301,Beauty,Skincare,Aveda,Aveda Botanical Kinetics Radiant Skin Refiner 100ml/3.4oz,1,1,14.03,14.03,4.0687,6/18/2018 0:04,Standard Class,Los Angeles,United States,California
1173,1/17/2019,797,37406,544-11212973001,Beauty,Skincare,Gatineau,Gatineau Age Benefit Integral Regenerating Concentrate (Mature Skin) 25ml/0.85oz,1,3,27.42,27.42,9.3228,6/18/2018 1:31,Standard Class,Los Angeles,United States,California
1174,7/21/2018,419,37549,544-20589784202,Beauty,Makeup,Givenchy,Givenchy Eyebrow Couture Definer Intense Eyebrow Pencil - # 01 Brunette 1.4g/0.04oz,1,2,37.68,37.68,10.5504,#############,Standard Class,Los Angeles,United States,California
1175,4/29/2018,419,59413,544-11802300644,Beauty,Personal Care,Wella,Wella SP Volumize Mask (For Fine Hair) 200ml/6.67oz,1,8,51.84,51.84,24.8832,#############,Standard Class,Chicago,United States,Illinois
1176,4/6/2019,845,55876,544-17737182501,Beauty,Skincare,Darphin,Darphin Ideal Resource Anti-Dark Circle Eye Illuminator 15ml/0.5oz,1,2,6.26,6.258,-5.215,#############,Standard Class,Chicago,United States,Illinois
1177,5/30/2019,440,47821,544-22370130701,Beauty,Skincare,L'Occitane,L'Occitane Aqua Reotier Ultra Thirst-Quenching Cream 50ml/1.7oz,1,3,4.86,4.86,-3.564,#############,Second Class,Houston,United States,Texas
1178,2/22/2019,827,36780,544-17078063101,Beauty,Skincare,Ella Bache,Ella Bache Nutridermologie Magistral Serum Red Focus 22.2% (Salon Size) 60ml/2.03oz,1,3,177.48,177.48,19.9665,#############,Second Class,Newark,United States,Ohio
1179,7/11/2018,827,58578,544-22412890944,Beauty,Personal Care,Nioxin,"Nioxin Density System 2 Scalp Therapy Conditioner (Natural Hair, Progressed Thinning) 500ml/16.9oz",1,6,17.71,17.712,5.9778,#############,Second Class,Newark,United States,Ohio
1180,8/17/2018,859,38383,544-21062053703,Beauty,Personal Care,Kai,Kai Body Polish (Tube) 226g/8oz,1,4,93.25,93.248,31.4712,6/22/2018 1:30,Standard Class,New York City,United States,New York
1181,4/3/2018,866,38520,544-21048510144,Beauty,Men,KMS California,KMS California Add Volume Texture Creme (Plumping and Thickness) 75ml/2.5oz,1,2,133.98,133.98,33.495,#############,Second Class,Decatur,United States,Illinois
1182,4/13/2018,870,34268,544-21583200944,Beauty,Personal Care,Goldwell,Goldwell Dual Senses Rich Repair 60Sec Treatment (Regeneration For Damaged Hair) 200ml/6.7oz,1,3,"3,050.38",3050.376,1143.891,#############,Second Class,Decatur,United States,Illinois
1183,4/16/2018,878,34265,544-21543500944,Beauty,Personal Care,Goldwell,Goldwell Dual Senses Blondes & Highlights 60Sec Treatment (Luminosity For Blonde Hair) 200ml/6.8oz,1,2,239.98,239.984,38.9974,#############,Second Class,Monroe,United States,Louisiana
1184,4/19/2018,879,59064,544-22128293144,Beauty,Personal Care,Tigi,Tigi S Factor Silky Smooth Moisture Serum 250ml/8.45oz,1,2,30.96,30.96,10.062,#############,Second Class,Monroe,United States,Louisiana
1185,5/13/2018,889,59445,544-14840200644,Beauty,Personal Care,Wella,Wella Refresh Revitalizing Shampoo 250ml/8.4oz,1,2,210.58,210.58,12.6348,#############,Second Class,Monroe,United States,Louisiana
1186,4/6/2018,756,28435,544-10541585901,Beauty,Skincare,Decleor,Decleor Aroma Sun Expert Protective Anti-Wrinkle Cream Medium Protection SPF 15 50ml/1.69oz,1,3,53.04,53.04,-4.641,#############,Standard Class,Fairfield,United States,Connecticut
1187,4/19/2019,756,30315,544-12973431606,Beauty,Fragrance,DKNY,DKNY Golden Delicious Eau De Parfum Spray 100ml/3.4oz,1,4,17.12,17.12,4.9648,#############,Standard Class,Los Angeles,United States,California
1188,8/21/2018,756,29557,544-22027414601,Beauty,Skincare,Avene,Avene Hydrance Rich Hydrating Cream - For Dry to Very Dry Sensitive Skin 40ml/1.3oz,1,3,59.94,59.94,28.1718,#############,Standard Class,Grand Prairie,United States,Texas
1189,5/30/2019,899,29629,544-3254082501,Beauty,Skincare,Darphin,Darphin Hydraskin Light 50ml/1.7oz,1,1,11.03,11.032,3.0338,6/24/2018 1:12,Standard Class,Grand Prairie,United States,Texas
1190,12/6/2017,914,28436,544-16919085901,Beauty,Skincare,Decleor,Decleor Daily Defense Fluid Shield SPF30 30ml/1oz,1,3,10.74,10.74,5.1552,#############,First Class,New York City,United States,New York
1191,12/1/2017,917,30297,544-12287331606,Beauty,Fragrance,DKNY,DKNY Be Delicious Eau De Toilette Spray 100ml/3.3oz,1,5,73.2,73.2,21.228,#############,First Class,New York City,United States,New York
1192,3/24/2019,919,24588,544-02667682501,Beauty,Skincare,Darphin,Darphin Aromatic Purifying Balm 15ml/0.5oz,1,2,83.99,83.988,-20.997,#############,First Class,New York City,United States,New York
1193,10/29/2018,921,29946,544-20722236006,Beauty,Fragrance,Burberry,Burberry My Burberry Black Eau De Parfum Spray 50ml/1.6oz,1,5,8.1,8.1,-5.94,#############,First Class,New York City,United States,New York
1194,1/17/2018,921,30039,544-20526184006,Beauty,Fragrance,Calvin Klein,Calvin Klein Obsession Summer Eau De Parfum Spray (2016 Edition) 100ml/3.4oz,1,4,13.25,13.248,3.6432,#############,First Class,New York City,United States,New York
1195,3/23/2019,944,30324,544-19059839506,Beauty,Fragrance,Dolce & Gabbana,Dolce & Gabbana The One Essence Eau De Parfum Spray 65ml/2.1oz,1,3,535.41,535.41,160.623,#############,Standard Class,Redlands,United States,California
1196,1/24/2018,942,30727,544-16250734306,Beauty,Fragrance,Hugo Boss,Hugo Boss Boss Jour Eau De Parfum Spray 30ml/1oz,1,4,64.96,64.96,9.744,#############,Standard Class,Hamilton,United States,Ohio
1197,9/2/2018,947,28637,544-13050421614,Beauty,Skincare,Dermalogica,Dermalogica Normal/ Oily Skin Kit: Cleansing Gel + Toner + Face Scrub + Active Moist + Eye Care 5pcs,1,5,"1,287.45",1287.45,244.6155,#############,Standard Class,Hamilton,United States,Ohio
1198,9/20/2018,909,28603,544-12146581814,Beauty,Skincare,Payot,Payot Travel Set: Speciale 5 + Creme Purifiante + Demaquillant Essentiel + Lotion Essentielle + Pate Grise 5pcs,1,3,126.3,126.3,40.416,#############,Standard Class,Westfield,United States,New Jersey
1199,1/16/2018,924,60137,544-14913798344,Beauty,Personal Care,Sexy Hair Concepts,Sexy Hair Concepts Curly Sexy Hair Color Safe Curl Defining Shampoo 300ml/10.1oz,1,3,19.44,19.44,9.3312,#############,Standard Class,Philadelphia,United States,Pennsylvania
1200,1/17/2019,968,62122,544-21395068244,Beauty,Men,Uppercut Deluxe,Uppercut Deluxe Monster Hold 70g/2.5oz,1,3,52.59,52.59,15.777,#############,Standard Class,Philadelphia,United States,Pennsylvania
1201,3/6/2018,956,31700,544-16692591106,Beauty,Fragrance,Philosophy,Philosophy Unconditional Love Eau De Toilette Spray 60ml/2oz,1,2,131.1,131.104,8.194,#############,Standard Class,Akron,United States,Ohio
